Into the Wild,#,"De
Sean Penn",#,"2h 28min
|
Aventure,
Biopic,
Drame",#,"Avec
Emile Hirsch,
Marcia Gay Harden,
William Hurt",#,"3,9",#,"4,3",#,,#,Le jeune idéaliste Christopher McCandless abandonne la vie que la plupart d'entre nous connait pour les contrées sauvages de l'Alaska.,//
Toy Story,#,"De
John Lasseter",#,"1h 17min
|
Animation,
Comédie,
Famille",#,"Avec
Richard Darbois,
Tim Allen,
Jacques Ferrière",#,"4,0",#,"4,3",#,à partir de 6 ans,#,"Quand Andy quitte sa chambre, ses jouets se mettent à mener leur propre vie sous la houlette du cowboy Woody. Débarque alors Buzz l'éclair, intrépide aventurier de l'espace venu d'une lointaine galaxie, qui va semer la zizanie dans ce petit monde.",//
Les enfants du paradis,#,"De
Marcel Carné",#,"3h 09min
|
Drame,
Romance",#,"Avec
 Arletty,
Jean-Louis Barrault,
Pierre Brasseur",#,"5,0",#,"4,3",#,,#,"Paris, 1828. Sur le boulevard du Crime, au milieu de la foule, des acteurs et des bateleurs, le mime Baptiste Deburau, par son témoignage muet, sauve Garance d'une erreur judiciaire. C'est ici que commencent les amours contrariées de Garance et de Baptiste...",//
L'Aventure de Mme Muir,#,"De
Joseph L. Mankiewicz",#,"1h 45min
|
Drame,
Fantastique,
Romance",#,"Avec
Gene Tierney,
Rex Harrison,
George Sanders",#,"5,0",#,"4,3",#,,#,"Au début du siècle, Lucy Muir achète une étrange maison sur la côte anglaise. Etrange en effet, car la demeure est occupée par son ancien propriétaire, le capitaine Gregg. Enfin, par son fantôme...",//
"America, America",#,"De
Elia Kazan",#,"2h 54min
|
Biopic,
Drame,
Historique",#,"Avec
Stathis Giallelis,
Frank Wolff,
Elena Karam",#,"4,3",#,--,#,,#,"Au début du siècle, un jeune Anatolien fuit un pays où Grecs et Arméniens sont persécutés par les Turcs. Il désire émigrer en Amérique, mais s'aperçoit bien vite que ce périple vers la terre promise est un parcours semé d'embûches.",//
Room,#,"De
Lenny Abrahamson",#,"1h 58min
|
Drame,
Thriller",#,"Avec
Brie Larson,
Jacob Tremblay,
Joan Allen",#,"3,6",#,"4,3",#,,#,"Jack, 5 ans, vit seul avec sa mère, Ma. Elle lui apprend à jouer, à rire et à comprendre le monde qui l’entoure. Un monde qui commence et s’arrête aux murs de leur chambre, où ils sont retenus prisonniers, le seul endroit que Jack ait jamais connu.",//
Imitation Game,#,"De
Morten Tyldum",#,"1h 55min
|
Biopic,
Drame",#,"Avec
Benedict Cumberbatch,
Keira Knightley,
Matthew Goode",#,"3,4",#,"4,3",#,,#,"1940 : Alan Turing, mathématicien, cryptologue, est chargé par le gouvernement Britannique de percer le secret de la célèbre machine de cryptage allemande Enigma, réputée inviolable.",//
Gone Girl,#,"De
David Fincher",#,"2h 29min
|
Policier,
Drame,
Thriller",#,"Avec
Ben Affleck,
Rosamund Pike,
Neil Patrick Harris",#,"4,0",#,"4,3",#,,#,"À l’occasion de son cinquième anniversaire de mariage, Nick Dunne signale la disparition de sa femme, Amy. Sous la pression de la police et l’affolement des médias, l’image du couple modèle commence à s’effriter. Très vite, les mensonges de Nick et son étrange comportement amènent tout le monde à se poser la même question : a-t-il tué sa femme ?",//
Ernest et Célestine,#,"De
Benjamin Renner,
Vincent Patar,
Stéphane Aubier",#,"1h 16min
|
Animation",#,"Avec
Lambert Wilson,
Pauline Brunner,
Anne-Marie Loop",#,"4,3",#,"4,3",#,à partir de 3 ans,#,"Dans le monde conventionnel des ours, il est mal vu de se lier d’amitié avec une souris. Et pourtant, Ernest, gros ours marginal, clown et musicien, va accueillir chez lui la petite Célestine, une orpheline qui a fui le monde souterrain des rongeurs.",//
Philadelphia,#,"De
Jonathan Demme",#,"2h 05min
|
Drame",#,"Avec
Tom Hanks,
Denzel Washington,
Mary Steenburgen",#,"3,6",#,"4,3",#,,#,Un jeune avocat atteint du sida doit engager un petit avocat pour attaquer son cabinet pour licenciement abusif.,//
Captain Fantastic,#,"De
Matt Ross",#,"1h 58min
|
Comédie dramatique",#,"Avec
Viggo Mortensen,
Frank Langella,
George MacKay",#,"3,6",#,"4,3",#,,#,"Dans les forêts reculées du nord-ouest des Etats-Unis, vivant isolé de la société, un père dévoué a consacré sa vie toute entière à faire de ses six jeunes enfants d’extraordinaires adultes.Mais quand le destin frappe sa famille, ils doivent abandonner ce paradis qu’il avait créé pour eux.",//
Rendez-vous,#,"De
Ernst Lubitsch",#,"1h 37min
|
Comédie,
Romance",#,"Avec
Margaret Sullavan,
James Stewart,
Frank Morgan",#,"4,0",#,"4,3",#,,#,"Chez Matuschek et Cie, une grande boutique de maroquinerie, le jeune Alfred Kralik, l'adjoint du patron, et Klara Novak, une nouvelle employée, vont échanger une correspondance amoureuse, sans savoir qui ils sont, à l'aide de petites annonces.",//
Parasite - Version noir et blanc,#,"De
Bong Joon Ho",#,"2h 12min
|
Thriller",#,"Avec
Song Kang-Ho,
Woo-sik Choi,
Park So-Dam",#,"4,3",#,--,#,,#,"Le film ressort au cinéma le 19 février en noir et blanc, sous le titre ""Parasite, the Black & White Version"".Toute la famille de Ki-taek est au chômage, et s’intéresse fortement au train de vie de la richissime famille Park. Un jour, leur fils réussit à se faire recommander pour donner des cours particuliers d’anglais chez les Park. C’est le début d’un engrenage incontrôlable, dont personne ne sortira véritablement indemne...",//
Le Prestige,#,"De
Christopher Nolan",#,"2h 08min
|
Drame,
Thriller",#,"Avec
Hugh Jackman,
Christian Bale,
Michael Caine",#,"3,2",#,"4,3",#,,#,"Londres, au début du siècle dernier... Robert Angier et Alfred Borden sont deux magiciens surdoués, promis dès leur plus jeune âge à un glorieux avenir. L'émulation tournera vite à la jalousie, puis à la haine...",//
"Le Parrain de Mario Puzo, épilogue : la mort de Michael Corleone",#,"De
Francis Ford Coppola",#,"2h 38min
|
Policier,
Drame",#,"Avec
Al Pacino,
Andy Garcia,
Diane Keaton",#,"4,3",#,--,#,,#,"A l’occasion du 30ème anniversaire du film Le Parrain III, le réalisateur et scénariste Francis Ford Coppola a créé un nouveau montage du troisième et dernier volet du Parrain : Le Parrain de Mario Puzo, épilogue : la mort de Michael Corleone.",//
Terminator 2 : le Jugement Dernier,#,"De
James Cameron",#,"2h 17min
|
Action,
Science Fiction",#,"Avec
Arnold Schwarzenegger,
Linda Hamilton,
Edward Furlong",#,"3,8",#,"4,3",#,,#,"Dans cette suite, un Terminator reprogrammé est envoyé du futur afin de protéger le jeune John Connor d'un implacable cyborg protéiforme.",//
Rain Man,#,"De
Barry Levinson",#,"2h 13min
|
Comédie dramatique",#,"Avec
Dustin Hoffman,
Tom Cruise,
Valeria Golino",#,"3,6",#,"4,3",#,,#,"A la mort de son père, Charlie Babbitt, homme d'affaires pressé, hérite d'une vieille Buick qu'il convoitait depuis longtemps mais se voit spolié de quelque trois millions de francs versés à l'Institution psychiatrique Wallbrook au profit d'un bénéficiaire anonyme. Charlie se rend a Wallbrook et découvre l'heureux bénéficiaire. Il s'agit ...",//
L'Insulte,#,"De
Ziad Doueiri",#,"1h 49min
|
Drame",#,"Avec
Adel Karam,
Kamel El Basha,
Diamand Abou Abboud",#,"3,8",#,"4,3",#,,#,"A Beyrouth, de nos jours, une insulte qui dégénère conduit Toni (chrétien libanais) et Yasser (réfugié palestinien) devant les tribunaux. De blessures secrètes en révélations, l'affrontement des avocats porte le Liban au bord de l'explosion sociale mais oblige ces deux hommes à se regarder en face.",//
Sur la route de Madison,#,"De
Clint Eastwood",#,"2h 15min
|
Drame,
Romance",#,"Avec
Meryl Streep,
Clint Eastwood,
Annie Corley",#,"4,6",#,"4,3",#,,#,"Michael Johnson et sa soeur Caroline reviennent dans la ferme de leur enfance régler la succession de leur mère, Francesca. Ils vont découvrir tout un pan de la vie de leur mère ignoré de tous, sa brève, intense et inoubliable liaison avec un photographe de passage.",//
M le Maudit,#,"De
Fritz Lang",#,"1h 52min
|
Policier,
Thriller",#,"Avec
Peter Lorre,
Otto Wernicke,
Gustaf Gründgens",#,"5,0",#,"4,3",#,,#,"Toute la presse ne parle que de ça : le maniaque tueur d’enfants, qui terrorise la ville depuis quelques temps, vient de faire une nouvelle victime. Chargé de l’enquête, le commissaire Lohmann multiplie les rafles dans les bas-fonds.",//
Je veux manger ton pancréas,#,"De
Shin'ichirô Ushijima",#,"1h 48min
|
Animation,
Drame,
Romance",#,"Avec
Mahiro Takasugi,
 Lynn,
Yukiyo Fujii",#,"4,3",#,--,#,,#,"Sakura est une lycéenne populaire et pleine de vie. Tout l’opposé d'un de ses camarades solitaires qui, tombant par mégarde sur son journal intime, découvre qu’elle n’a plus que quelques mois à vivre... Unis par ce secret, ils se rapprochent et s'apprivoisent.",//
Le Temps d'aimer et le temps de mourir,#,"De
Douglas Sirk",#,"2h 13min
|
Drame,
Historique,
Guerre",#,"Avec
John Gavin,
Liselotte Pulver,
Jock Mahoney",#,"4,7",#,"4,3",#,,#,"1944. Alors qu'il revient dans sa ville natale pour une permission, Ernst Graeber, jeune soldat allemand envoyé sur le front russe, rencontre Elisabeth Kruse, dont il tombe amoureux. Mais la guerre qui continue va bouleverser leur histoire...",//
Printemps tardif,#,"De
Yasujirô Ozu",#,"1h 48min
|
Drame",#,"Avec
Chishû Ryû,
Setsuko Hara,
Yumeji Tsukioka",#,"4,3",#,--,#,,#,"Noriko, une jeune femme âgée d’une vingtaine d’années, vit avec son père veuf, Shukichi. Alors que Noriko s'apprête à s'installer seule, père et fille décident de faire un dernier voyage ensemble…",//
7. Koğuştaki Mucize,#,"De
Mehmet Ada Öztekin",#,"2h 12min
|
Drame",#,"Avec
Aras Bulut İynemli,
Nisa Sofiya Aksongur,
Deniz Baysal",#,"4,3",#,--,#,,#,"Séparé de sa fille, un père avec un handicap mental doit prouver son innocence lorsqu’il est arrêté pour le meurtre d’une enfant.",//
J'ai rencontré le Diable,#,"De
Kim Jee-Woon",#,"2h 22min
|
Drame,
Thriller",#,"Avec
Lee Byung-Hun,
Min-sik Choi,
Oh San-ha",#,"4,2",#,"4,3",#,,#,Un agent secret recherche le serial killer qui a tué sa fiancée...,//
Les Diaboliques,#,"De
Henri-Georges Clouzot",#,"1h 57min
|
Drame,
Epouvante-horreur,
Thriller",#,"Avec
Simone Signoret,
Vera Clouzot,
Paul Meurisse",#,"4,3",#,--,#,,#,"Dans une institution destinée à l'éducation des jeunes garçons, Christina et Nicole, respectivement épouse et maîtresse du directeur Michel Delasalle, s'associent afin d'assassiner l'homme qu'ells ont fini par haïr. Mais quelques jours après leur méfait, le corps de Michel disparaît...",//
Papillon,#,"De
Franklin J. Schaffner",#,"2h 25min
|
Aventure,
Biopic,
Drame",#,"Avec
Steve McQueen,
Dustin Hoffman,
Victor Jory",#,"4,0",#,"4,3",#,,#,"Henri ""Papillon"" Charrière, un malfrat de petite envergure, est jugé à tort pour un meurtre qu'il n'a pas commis. Celui-ci est condamné à vie dans une prison d'une colonie française : le bagne de Cayenne.",//
The Normal Heart,#,"De
Ryan Murphy",#,"2h 12min
|
Drame",#,"Avec
Mark Ruffalo,
Julia Roberts,
Matt Bomer",#,"4,3",#,--,#,,#,"Une adaptation de la pièce The Normal Heart, qui décrit la montée en puissance du virus du sida dans les années 80 et le combat d'un écrivain-activiste, Ned Weeks, fondateur d'un groupe d'aide luttant contre la maladie.",//
Silent Voice,#,"De
Naoko Yamada",#,"2h 09min
|
Animation,
Drame,
Romance",#,"Avec
Miyu Irino,
Saori Hayami,
Aoi Yūki",#,"3,7",#,"4,3",#,,#,"Nishimiya est une élève douce et attentionnée. Chaque jour, pourtant, elle est harcelée par Ishida, car elle est sourde. Dénoncé pour son comportement, le garçon est à son tour mis à l'écart et rejeté par ses camarades. Des années plus tard, il apprend la langue des signes... et part à la recherche de la jeune fille.",//
Loulou,#,"De
Georg Wilhelm Pabst",#,"2h 13min
|
Drame",#,"Avec
Louise Brooks,
Fritz Kortner,
Franz Lederer",#,"4,3",#,--,#,,#,"Loulou, belle, capricieuse, insouciante et innocemment perverse, est une créature qui ne vit que pour l'amour. Elle joue dans une revue que commandite son amant, Ludwig Schön, un puissant magnat de la presse et du music-hall...",//
The Great Debaters,#,"De
Denzel Washington",#,"2h 06min
|
Biopic,
Drame",#,"Avec
Denzel Washington,
Nate Parker,
Jurnee Smollett",#,"4,3",#,--,#,,#,Une histoire vraie se déroulant en 1935 dans une école américaine réservée aux Noirs.,//
Illusions Perdues,#,"De
Xavier Giannoli",#,"2h 30min
|
Drame,
Historique",#,"Avec
Benjamin Voisin,
Cécile de France,
Vincent Lacoste",#,"4,0",#,"4,3",#,,#,"Lucien est un jeune poète inconnu dans la France du XIXème siècle. Il a de grandes espérances et veut se forger un destin. Il quitte l’imprimerie familiale de sa province natale pour tenter sa chance à Paris, au bras de sa protectrice.",//
Un Condamné à mort s'est échappé,#,"De
Robert Bresson",#,"1h 39min
|
Drame",#,"Avec
François Leterrier,
Charles Le Clainche,
Maurice Beerblock",#,"4,3",#,--,#,,#,"Conduit en 1943 au fort de Montluc pour y être exécuté par les Allemands, le lieutenant Fontaine parvient à s'échapper en compagnie d'un autre prisonnier, Jost.",//
Midnight Express,#,"De
Alan Parker",#,"2h 00min
|
Drame",#,"Avec
Brad Davis,
Irene Miracle,
Bo Hopkins",#,"2,0",#,"4,3",#,,#,"Billy Hayes est arrêté à Istanbul pour avoir sur lui quelques grammes de hashisch. Condamné à perpétuité, il est enfermé dans des geôles d'une extrême inhumanité.",//
Slumdog Millionaire,#,"De
Loveleen Tandan,
Danny Boyle",#,"2h 00min
|
Comédie,
Comédie dramatique,
Romance",#,"Avec
Dev Patel,
Freida Pinto,
Mia Drake",#,"3,5",#,"4,3",#,,#,"Le récit pittoresque d'un jeune homme issu des bidonvilles de Mumbai en passe de gagner le jeu télévisé ""Qui veut gagner des millions"".",//
Certains l'aiment chaud,#,"De
Billy Wilder",#,"2h 01min
|
Comédie,
Romance",#,"Avec
Marilyn Monroe,
Tony Curtis,
Jack Lemmon",#,"3,2",#,"4,3",#,,#,"Deux musiciens de jazz au chômage, mêlés involontairement à un règlement de comptes entre gangsters, se transforment en musiciennes pour leur échapper. Ils partent en Floride avec un orchestre féminin. Ils tombent amoureux d'une ravissante créature.",//
Le Loup de Wall Street,#,"De
Martin Scorsese",#,"2h 59min
|
Biopic,
Drame",#,"Avec
Leonardo DiCaprio,
Jonah Hill,
Margot Robbie",#,"4,0",#,"4,3",#,,#,"L’argent. Le pouvoir. Les femmes. La drogue. Les tentations étaient là, à portée de main, et les autorités n’avaient aucune prise. Aux yeux de Jordan et de sa meute, la modestie était devenue complètement inutile. Trop n’était jamais assez…",//
Le Gouffre aux chimères,#,"De
Billy Wilder",#,"1h 51min
|
Drame",#,"Avec
Kirk Douglas,
Jan Sterling,
Porter Hall",#,"4,3",#,"4,3",#,,#,"Charles Tatum, journaliste sans scrupules, va exploiter un scoop. Au Nouveau-Mexique, Léo Minosa, un Indien, est coincé au fond d'une galerie effondrée. S'arrangeant pour être le seul journaliste sur le coup, Tatum va persuader le shérif de choisir la formule de sauvetage la plus lente.",//
Fin d'automne,#,"De
Yasujirô Ozu",#,"2h 08min
|
Drame",#,"Avec
Setsuko Hara,
Yoko Tsukasa,
Mariko Okada",#,"4,3",#,--,#,,#,"Trois vieux amis, Taguchi, Mamiya et Hirayama, se réunissent lors d’une cérémonie en mémoire à leur ami Miwa, décédé il y a quelques années. Ils y retrouvent Akiko, la veuve du défunt dont ils étaient tous amoureux dans leur jeunesse, et sa fille, la jolie Ayako, en âge de se marier.",//
The Fabelmans,#,"De
Steven Spielberg",#,"2h 31min
|
Biopic,
Drame",#,"Avec
Gabriel LaBelle,
Michelle Williams,
Paul Dano",#,"4,9",#,"4,3",#,,#,"Portrait profondément intime d’une enfance américaine au XXème siècle, The Fabelmans de Steven Spielberg nous plonge dans l’histoire familiale du cinéaste qui a façonné sa vie personnelle et professionnelle.",//
Lawrence d'Arabie,#,"De
David Lean",#,"3h 36min
|
Aventure,
Biopic",#,"Avec
Peter O'Toole,
Alec Guinness,
Omar Sharif",#,"4,4",#,"4,3",#,,#,"Le destin hors du commun de l'officier britannique T. E. Lawrence, qui mena la révolte arabe contre l'occupant turc au cours de la Première Guerre mondiale. Adapté des Sept Piliers de la sagesse, son récit autobiographique.",//
Star Wars : Episode III - La Revanche des Sith,#,"De
George Lucas",#,"2h 20min
|
Action,
Aventure,
Science Fiction",#,"Avec
Hayden Christensen,
Ewan McGregor,
Natalie Portman",#,"3,9",#,"4,2",#,,#,"La Guerre des Clones fait rage. Une franche hostilité oppose désormais le Chancelier Palpatine au Conseil Jedi. Anakin Skywalker, jeune Chevalier Jedi pris entre deux feux, hésite sur la conduite à tenir...",//
Les Salauds dorment en paix,#,"De
Akira Kurosawa",#,"2h 31min
|
Drame,
Thriller",#,"Avec
Toshirô Mifune,
Masayuki Mori (I),
Kyôko Kagawa",#,"4,5",#,"4,2",#,,#,"Dans les salons d’un grand hôtel, Iwabuchi, président d’une importante société immobilière, marie sa fille Yoshiko à Nishi, son secrétaire particulier. Mais alors que l’on s’apprête à couper la pièce montée, un second gâteau en forme d’immeuble, dont une fenêtre est tachée de rouge, est apporté...",//
Dune,#,"De
Denis Villeneuve",#,"2h 36min
|
Drame,
Science Fiction",#,"Avec
Timothée Chalamet,
Rebecca Ferguson,
Oscar Isaac",#,"4,0",#,"4,2",#,,#,"L'histoire de Paul Atreides, voué à connaître un destin hors du commun qui le dépasse totalement. Car s'il veut préserver l'avenir de sa famille et de son peuple, il devra se rendre sur la planète la plus dangereuse de l'univers.",//
Impitoyable,#,"De
Clint Eastwood",#,"2h 11min
|
Drame,
Western",#,"Avec
Clint Eastwood,
Gene Hackman,
Morgan Freeman",#,"4,8",#,"4,2",#,,#,"Kansas 1880. William Munny, redoutable hors-la-loi reconverti dans l'élevage va, à la demande d'un jeune tueur, reprendre du service pour venger une prostituée défigurée par un cow-boy sadique.",//
Hors Normes,#,"De
Eric Toledano,
Olivier Nakache",#,"1h 55min
|
Comédie",#,"Avec
Vincent Cassel,
Reda Kateb,
Hélène Vincent",#,"3,9",#,"4,2",#,,#,"Bruno et Malik vivent depuis 20 ans dans un monde à part, celui des enfants et adolescents autistes. Au sein de leurs deux associations respectives, ils forment des jeunes issus des quartiers difficiles pour encadrer ces cas qualifiés ""d'hyper complexes"".",//
Les Plus belles années de notre vie,#,"De
William Wyler",#,"2h 52min
|
Drame,
Guerre",#,"Avec
Myrna Loy,
Fredric March,
Dana Andrews",#,"5,0",#,"4,2",#,,#,"En 1945, trois soldats démobilisés font connaissance dans l'avion qui les ramène dans leur ville natale. Leurs sentiments sont partagés entre l'impatience et l'appréhension. Ils ne tardent pas à reprendre contact avec la réalité quotidienne...",//
La Barbe à papa,#,"De
Peter Bogdanovich",#,"1h 42min
|
Comédie dramatique",#,"Avec
Ryan O'Neal,
Tatum O'Neal,
Madeline Kahn",#,"5,0",#,"4,2",#,,#,"Kansas, dans les années 30, Moses Pray, escroc à la petite semaine, assiste à l’enterrement d’une ex-maîtresse et accepte d’emmener sa prétendue fille de 9 ans, Addie, chez une tante. Pendant leur trajet, leurs rapports sont tendus.",//
Panique,#,"De
Julien Duvivier",#,"1h 31min
|
Policier,
Drame",#,"Avec
Michel Simon,
Viviane Romance,
Lucas Gridoux",#,"4,2",#,--,#,,#,"Monsieur Hire est un homme que les villageois jugent comme bizarre et presque inquiétant. Lorsqu'un crime est commis, le vrai coupable cherche donc à faire porter le chapeau à ce coupable idéal.",//
Qu'est-il arrivé à Baby Jane ?,#,"De
Robert Aldrich",#,"2h 14min
|
Drame,
Thriller",#,"Avec
Bette Davis,
Joan Crawford,
Victor Buono",#,"4,2",#,--,#,,#,"Jane, actrice de second plan, envie la gloire de sa soeur, Blanche, star du grand écran. Quelques années plus tard, Jane aigrie et usée terrorise et sequestre Blanche dont la carrière a été stoppée par une infirmité.",//
Klaus,#,"De
Sergio Pablos",#,"1h 36min
|
Animation",#,"Avec
Alex Lutz,
Jason Schwartzman,
Ludivine Sagnier",#,"4,2",#,"4,2",#,à partir de 8 ans,#,Un jeune facteur affecté à une sinistre petite ville glacée du pôle Nord découvre que le père Noël s'y cache.,//
Le Dîner de cons,#,"De
Francis Veber",#,"1h 20min
|
Comédie",#,"Avec
Thierry Lhermitte,
Jacques Villeret,
Francis Huster",#,"4,2",#,--,#,,#,"Tous les mercredis, Pierre Brochant et ses amis organisent un dîner où chacun doit amener un con. Celui qui a trouvé le plus spectaculaire est declaré vainqueur. Ce soir, Brochant exulte, il est sur d'avoir trouvé la perle rare, un con de classe mondiale: Francois Pignon, comptable au ministère des Finances et passionné de modèles réduits ...",//
Une merveilleuse histoire du temps,#,"De
James Marsh",#,"2h 03min
|
Biopic,
Drame",#,"Avec
Eddie Redmayne,
Felicity Jones,
Tom Prior",#,"3,3",#,"4,2",#,,#,"1963, en Angleterre, Stephen, brillant étudiant en Cosmologie à l’Université de Cambridge, entend bien donner une réponse simple et efficace au mystère de la création de l’univers. De nouveaux horizons s’ouvrent quand il tombe amoureux d’une étudiante en art, Jane Wilde.",//
La Garçonnière,#,"De
Billy Wilder",#,"2h 05min
|
Comédie dramatique,
Romance",#,"Avec
Jack Lemmon,
Shirley MacLaine,
Fred MacMurray",#,"3,9",#,"4,2",#,,#,"C.C. Baxter est employé à la Sauvegarde, grande compagnie d'assurance. Dans l'espoir d'un avancement il prête souvent son appartement à ses supérieurs qui y emmènent leurs petites amies. Un jour le chef du personnel le convoque et lui apprend qu'il sait tout...",//
Old Boy,#,"De
Park Chan-Wook",#,"1h 59min
|
Action,
Drame,
Thriller",#,"Avec
Min-sik Choi,
Yoo Ji-tae,
Kang Hye-Jeong",#,"4,0",#,"4,2",#,,#,"Fin des années 80. Un père de famille est enlevé sans raison et séquestré dans une cellule. Il apprend par la télévision de sa cellule qu'il est accusé du meurtre de sa femme. Relâché 15 ans plus tard, il est contacté par celui qui l'avait enlevé.",//
The First Slam Dunk,#,"De
Takehiko Inoue",#,"2h 04min
|
Animation,
Comédie,
Drame",#,"Avec
Shugo Nakamura,
Subaru Kimura,
Kenta Miyake",#,"3,9",#,"4,2",#,à partir de 8 ans,#,"Le meneur de jeu de Shohoku, Ryota Miyagi, joue toujours intelligemment et à la vitesse de l'éclair, contournant ses adversaires tout en gardant son sang-froid. Ryota fait partie de l'équipe de basket-ball du lycée Shohoku et participe au championnat national inter-lycées.",//
Pupille,#,"De
Jeanne Herry",#,"1h 50min
|
Drame",#,"Avec
Sandrine Kiberlain,
Gilles Lellouche,
Élodie Bouchez",#,"4,3",#,"4,2",#,,#,Théo est remis à l'adoption par sa mère biologique le jour de sa naissance. C'est un accouchement sous X. La mère à deux mois pour revenir sur sa décision...ou pas. Les services de l'aide sociale à l'enfance et le service adoption se mettent en mouvement.,//
La Belle équipe,#,"De
Julien Duvivier",#,"1h 35min
|
Comédie dramatique",#,"Avec
Jean Gabin,
Charles Vanel,
Raymond Aimos",#,"4,2",#,--,#,,#,"Cinq ouvriers chômeurs parisiens, Jean, Charles, Raymond, Jacques et Mario, un étranger menacé d'expulsion, gagnent le gros lot de la loterie nationale. Jean a l'idée de placer cet argent en commun, dans l'achat d'un vieux lavoir de banlieue en ruine, qu'ils transformeront en riante guinguette...",//
Mystic River,#,"De
Clint Eastwood",#,"2h 17min
|
Policier,
Drame,
Thriller",#,"Avec
Tim Robbins,
Kevin Bacon,
Laurence Fishburne",#,"4,7",#,"4,2",#,,#,"Trois amis d'enfance se perdent de vue. 25 ans plus tard, une affaire de meurtre les réunit à nouveau. La fille de Jimmy est retrouvée assassinée. Le père endeuillé rêve de se venger et Sean, affecté à l'enquête, croit connaître le coupable...",//
Love Exposure,#,"De
Sion Sono",#,"3h 57min
|
Action,
Comédie,
Drame",#,"Avec
Makiko Watanabe,
Itsuji Itao,
Takahiro Nishijima",#,"4,2",#,--,#,,#,"Fils d’un prêtre respecté, Yu intègre un groupe de pervers professionnels afin de vivre dans le péché. Malgré une vie de débauche, le jeune homme ne désespère pas de trouver l’âme soeur.",//
Soy Cuba,#,"De
Mikhail Kalatozov",#,"2h 21min
|
Drame",#,"Avec
Luz Maria Collazo,
José Gallardo,
Raul Garcia (III)",#,"4,1",#,"4,2",#,,#,"A travers quatre histoires qui renforcent l'idéal communiste face à la mainmise du capitalisme, ""Soy Cuba"" dépeint la lente évolution de Cuba du régime de Batista jusqu'à la révolution castriste.",//
Dragons 3 : Le monde caché,#,"De
Dean DeBlois",#,"1h 44min
|
Aventure,
Animation,
Famille",#,"Avec
Donald Reignoux,
Jay Baruchel,
Florine Orphelin",#,"3,9",#,"4,2",#,à partir de 8 ans,#,"Harold est maintenant le chef de Berk au côté d’Astrid et Krokmou, en tant que dragon, est devenu le leader de son espèce. Ils réalisent enfin leurs rêves de vivre en paix entre vikings et dragons. Mais lorsque l’apparition soudaine d’une Furie Eclair coïncide avec la plus grande menace que le village n’ait jamais connue, Harold et Krokmou sont forcés de quitter leur village pour un voyage dans un monde caché...",//
Brève Rencontre,#,"De
David Lean",#,"1h 26min
|
Drame,
Romance",#,"Avec
Celia Johnson,
Trevor Howard,
Cyril Raymond",#,"4,2",#,--,#,,#,"Dans le café-buffet de la gare de Milford, un homme et une femme se disent adieu. Troublée par l’arrivée fortuite d’une amie encombrante, Laura, la femme, fait un malaise au moment où l’homme la quitte pour prendre son train.",//
Metropolis,#,"De
Fritz Lang",#,"2h 33min
|
Science Fiction,
Thriller",#,"Avec
Brigitte Helm,
Alfred Abel,
Rudolf Klein-Rogge",#,"4,8",#,"4,2",#,,#,Des ouvriers travaillent dans les souterrains d'une fabuleuse métropole de l'an 2026. Ils assurent le bonheur des nantis qui vivent dans les jardins suspendus de la ville. Un androïde mène les ouvriers vers la révolte.,//
Chaînes conjugales,#,"De
Joseph L. Mankiewicz",#,"1h 43min
|
Comédie dramatique",#,"Avec
Jeanne Crain,
Linda Darnell,
Ann Sothern",#,"5,0",#,"4,2",#,,#,"Deborah Bishop, Rita Phipps et Laura May Hollingsway partent en croisière laissant leurs maris respectifs. Mais avant de partir, elles reçoivent une lettre d'une de leur amie commune, Addie Ross, dans laquelle elle prévient qu'elle part avec le mari de l'une d'entre elles. Mais lequel ?",//
Le Salaire de la Peur,#,"De
Henri-Georges Clouzot",#,"2h 31min
|
Aventure,
Thriller",#,"Avec
Yves Montand,
Charles Vanel,
Peter van Eyck",#,"4,2",#,--,#,,#,"Quatre hommes acceptent de véhiculer, au péril de leur vie, un chargement de nitroglycérine sur cinq cents kilomètres de routes défoncées. L'énorme prime de ce ""quitte ou double"" périlleux est le seul moyen de quitter le village d'Amérique centrale dans lequel ils ont échoué.",//
Le Nom de la Rose,#,"De
Jean-Jacques Annaud",#,"2h 12min
|
Aventure,
Policier,
Drame",#,"Avec
Sean Connery,
Christian Slater,
Helmut Qualtinger",#,"4,8",#,"4,2",#,,#,"En l'an 1327, dans une abbaye bénédictine, des moines disparaissent. Un franciscain, Guillaume de Baskerville aidé du jeune novice Adso von Melk mène l'enquête. C'est l'époque où l'Eglise, en pleine crise, se voit disputer son pouvoir spirituel et temporel. C'est aussi l'apogée de l'inquisition. Un thriller moyenageux très attendu préparé avec soin pendant trois ans, respectant le mieux possible l'époque et qui a coûté la bagatelle de dix-neuf millions de dollars. C'est également un film de Jean-Jacques Annaud toujours passionnément entraîné par ses sujets.",//
Platoon,#,"De
Oliver Stone",#,"2h 00min
|
Drame,
Guerre",#,"Avec
Charlie Sheen,
Tom Berenger,
Willem Dafoe",#,"4,6",#,"4,2",#,,#,"Septembre 1967: Chris Taylor, dix-neuf ans, rejoint la compagnie Bravo du 25ème régiment d'infanterie, près de la frontière cambodgienne. Chris, issu d'une famille bourgeoise s'est engagé volontairement et, plein d'idéal entend bien servir son pays.",//
